ts,Lon,Lat,COx,Noise,NOx
2012-07-05 08:47:18,6.648135,46.509595,1.407,060,2.126
2012-07-05 08:47:19,6.648135,46.509597,1.420,069,2.120
2012-07-05 08:47:20,6.648135,46.509597,1.412,078,2.121
2012-07-05 08:47:21,6.648135,46.509597,1.413,065,2.126
2012-07-05 08:47:22,6.648135,46.509597,1.424,056,2.115
2012-07-05 08:47:23,6.648135,46.509597,1.431,056,2.114
2012-07-05 08:47:24,6.648135,46.509597,1.415,054,2.130
2012-07-05 08:47:25,6.648137,46.509597,1.411,054,2.117
2012-07-05 08:47:26,6.648137,46.509597,1.411,050,2.123
2012-07-05 08:47:27,6.648137,46.509597,1.405,053,2.111
2012-07-05 08:47:28,6.648137,46.509597,1.411,056,2.105
2012-07-05 08:47:29,6.648137,46.509597,1.415,059,2.113
2012-07-05 08:47:30,6.648137,46.509597,1.419,060,2.112
2012-07-05 08:47:31,6.648137,46.509597,1.404,064,2.106
2012-07-05 08:47:32,6.648137,46.509597,1.407,071,2.115
2012-07-05 08:47:33,6.648137,46.509597,1.424,071,2.104
2012-07-05 08:47:34,6.648137,46.509597,1.429,076,2.101
2012-07-05 08:47:35,6.648137,46.509597,1.421,081,2.111
2012-07-05 08:47:36,6.648135,46.509597,1.409,088,2.100
2012-07-05 08:47:37,6.648135,46.509597,1.410,090,2.097
2012-07-05 08:47:38,6.648135,46.509597,1.411,080,2.097
2012-07-05 08:47:39,6.648135,46.509597,1.422,071,2.108
2012-07-05 08:47:40,6.648135,46.509597,1.420,069,2.093
2012-07-05 08:47:41,6.648135,46.509597,1.422,065,2.105
2012-07-05 08:47:42,6.648135,46.509597,1.419,065,2.104
2012-07-05 08:47:43,6.648135,46.509597,1.423,067,2.101
2012-07-05 08:47:44,6.648135,46.509597,1.420,073,2.101
2012-07-05 08:47:45,6.648135,46.509597,1.414,077,2.098
2012-07-05 08:47:46,6.648135,46.509597,1.421,081,2.095
2012-07-05 08:47:47,6.648135,46.509597,1.414,083,2.086
2012-07-05 08:47:48,6.648135,46.509597,1.411,074,2.088
2012-07-05 08:47:49,6.648135,46.509597,1.429,069,2.086
2012-07-05 08:47:50,6.648135,46.509597,1.427,070,2.084
2012-07-05 08:47:51,6.648135,46.509597,1.410,068,2.080
2012-07-05 08:47:52,6.648135,46.509597,1.410,068,2.080
2012-07-05 08:47:53,6.648135,46.509597,1.419,068,2.093
2012-07-05 08:47:54,6.648135,46.509597,1.411,064,2.092
2012-07-05 08:47:55,6.648135,46.509597,1.410,060,2.079
2012-07-05 08:47:56,6.648135,46.509597,1.412,061,2.085
2012-07-05 08:47:57,6.648135,46.509597,1.412,061,2.076
2012-07-05 08:47:58,6.648135,46.509597,1.412,065,2.076
2012-07-05 08:47:59,6.648135,46.509597,1.407,065,2.073
2012-07-05 08:48:00,6.648135,46.509597,1.411,056,2.082
2012-07-05 08:48:01,6.648135,46.509597,1.408,056,2.072
2012-07-05 08:48:02,6.648135,46.509597,1.414,054,2.079
2012-07-05 08:48:03,6.648135,46.509597,1.403,053,2.074
2012-07-05 08:48:04,6.648135,46.509597,1.409,050,2.072
2012-07-05 08:48:05,6.648135,46.509597,1.408,058,2.065
2012-07-05 08:48:06,6.648135,46.509597,1.407,053,2.055
2012-07-05 08:48:07,6.648135,46.509597,1.407,057,2.072
2012-07-05 08:48:08,6.648135,46.509597,1.407,061,2.060
2012-07-05 08:48:09,6.648135,46.509597,1.397,069,2.055
2012-07-05 08:48:10,6.648135,46.509597,1.407,069,2.050
2012-07-05 08:48:11,6.648135,46.509597,1.400,075,2.059
2012-07-05 08:48:12,6.648135,46.509597,1.406,072,2.059
2012-07-05 08:48:13,6.648135,46.509597,1.411,071,2.049
2012-07-05 08:48:14,6.648135,46.509597,1.408,067,2.050
